Ver. 4 7 real time data, czwartek, 27 sierpieñ 2026 06:37:35
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
1621953	2247	0.270000	4.350000	3.560000	1.440000	0.250000	63.000000	14.000000	247	0.000000	0.000000	0.000000	0	0	0	
1622156	2235	0.270000	4.280000	3.470000	1.440000	0.260000	63.000000	14.000000	248	0.000000	0.000000	0.000000	0	0	0	
1622360	2228	0.270000	3.880000	3.270000	1.420000	0.270000	63.000000	14.000000	254	0.000000	0.000000	0.000000	0	0	0	
1622625	2247	0.270000	4.460000	3.780000	1.410000	0.310000	63.000000	14.000000	109	0.000000	0.000000	0.000000	0	0	0	
1622860	2211	0.270000	4.550000	3.930000	1.420000	0.310000	63.000000	14.000000	251	0.000000	0.000000	0.000000	0	0	0	
1623156	2230	0.270000	5.690000	4.790000	1.420000	0.370000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1623406	2224	0.270000	6.780000	5.660000	1.410000	0.450000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1623641	2231	0.270000	1.950000	0.870000	1.410000	0.510000	63.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1623891	2232	0.270000	9.060000	7.530000	1.400000	0.550000	63.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1624110	2247	0.270000	9.170000	7.640000	1.390000	0.580000	63.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1624360	2249	0.270000	9.180000	7.710000	1.400000	0.580000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1624610	2264	0.270000	9.210000	7.680000	1.410000	0.580000	63.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1624860	2273	0.270000	9.020000	7.550000	1.410000	0.580000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1625063	2275	0.270000	1.950000	0.800000	1.370000	0.690000	63.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1625313	2293	0.270000	13.050000	10.380000	1.380000	0.730000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1625625	2314	0.270000	1.930000	0.780000	1.370000	0.760000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1625844	2329	0.270000	1.980000	12.770000	1.350000	0.830000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1626094	2350	0.270000	14.320000	12.450000	1.400000	0.830000	63.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1626313	2369	0.270000	14.140000	12.280000	1.400000	0.820000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1626547	2384	0.270000	13.730000	11.280000	1.370000	0.830000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1626781	2406	0.270000	13.460000	10.900000	1.380000	0.860000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1627016	2428	0.270000	13.380000	10.400000	1.370000	0.820000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1627219	2462	0.270000	13.160000	9.950000	1.380000	0.810000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1627438	2474	0.270000	12.300000	9.450000	1.390000	0.810000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1627672	2460	0.270000	12.820000	9.720000	1.370000	0.730000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1627969	2480	0.270000	12.490000	9.560000	1.390000	0.680000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1628188	2519	0.270000	12.180000	9.350000	1.380000	0.680000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1628391	2492	0.270000	10.620000	8.530000	1.410000	0.660000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1628656	2543	0.270000	9.820000	8.060000	1.410000	0.630000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1628860	2522	0.270000	9.420000	7.720000	1.420000	0.610000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1629078	2551	0.270000	9.230000	7.590000	1.410000	0.600000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1629344	2569	0.270000	9.080000	7.500000	1.410000	0.580000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1629578	2571	0.270000	8.660000	7.180000	1.420000	0.570000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1629875	2569	0.270000	8.670000	7.190000	1.420000	0.560000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1630078	2594	0.270000	8.720000	7.250000	1.420000	0.560000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1630375	2576	0.270000	8.460000	7.030000	1.410000	0.550000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1630594	2582	0.270000	8.050000	6.760000	1.420000	0.530000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1630828	2600	0.270000	7.760000	6.570000	1.420000	0.510000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1631094	2601	0.270000	7.120000	6.020000	1.430000	0.470000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1631328	2604	0.270000	6.820000	5.790000	1.440000	0.450000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1631547	2600	0.270000	6.780000	5.750000	1.410000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1631797	2608	0.270000	6.770000	5.740000	1.420000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1632047	2614	0.270000	6.740000	5.700000	1.420000	0.430000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1632297	2614	0.270000	7.050000	5.950000	1.400000	0.440000	63.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1632516	2608	0.270000	7.090000	6.000000	1.410000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1632735	2618	0.270000	6.960000	5.900000	1.410000	0.440000	63.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1632953	2618	0.270000	6.940000	5.880000	1.410000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1633203	2629	0.270000	7.070000	5.970000	1.410000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1633422	2621	0.270000	7.060000	5.960000	1.400000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1633656	2632	0.270000	6.900000	5.840000	1.430000	0.430000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1633906	2618	0.270000	7.020000	5.970000	1.410000	0.440000	62.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1634125	2620	0.270000	7.100000	6.010000	1.420000	0.430000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1634375	2621	0.270000	6.940000	5.870000	1.430000	0.440000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1634641	2627	0.270000	7.370000	6.250000	1.430000	0.450000	63.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1634875	2628	0.270000	7.880000	6.640000	1.400000	0.480000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1635203	2635	0.270000	8.750000	7.270000	1.420000	0.520000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1635438	2628	0.270000	8.710000	7.230000	1.410000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1635656	2635	0.270000	9.060000	7.480000	1.400000	0.550000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1635875	2642	0.270000	9.040000	7.450000	1.400000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1636094	2644	0.270000	8.900000	7.370000	1.400000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1636344	2648	0.270000	9.040000	7.540000	1.400000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1636563	2653	0.270000	9.030000	7.450000	1.410000	0.570000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1636781	2665	0.270000	8.940000	7.410000	1.420000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1637000	2662	0.270000	8.750000	7.270000	1.420000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1637203	2664	0.270000	9.020000	7.430000	1.420000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1637438	2660	0.270000	8.860000	7.330000	1.410000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1637672	2674	0.270000	8.630000	7.160000	1.410000	0.550000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1637922	2674	0.270000	8.630000	7.150000	1.400000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1638156	2675	0.270000	8.570000	7.140000	1.410000	0.550000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1638438	2677	0.270000	8.380000	7.000000	1.400000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1638656	2682	0.270000	8.290000	6.970000	1.420000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1638875	2689	0.270000	8.530000	7.120000	1.430000	0.530000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1639094	2680	0.270000	8.490000	7.060000	1.420000	0.530000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1639328	2691	0.270000	8.320000	7.000000	1.410000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1639547	2681	0.270000	8.640000	7.160000	1.410000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1639875	2682	0.270000	8.200000	6.880000	1.410000	0.520000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1640141	2689	0.270000	7.390000	6.270000	1.420000	0.480000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1640360	2690	0.270000	7.180000	6.100000	1.420000	0.470000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1640594	2693	0.270000	7.170000	6.080000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1640844	2681	0.270000	7.110000	6.020000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1641063	2682	0.270000	7.320000	6.200000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1641313	2690	0.270000	7.320000	6.200000	1.420000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1641578	2689	0.270000	7.310000	6.180000	1.420000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1641813	2686	0.270000	7.360000	6.240000	1.410000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1642047	2686	0.270000	7.390000	6.270000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1642281	2692	0.270000	7.300000	6.170000	1.430000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1642531	2692	0.270000	7.220000	6.140000	1.410000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1642735	2692	0.270000	7.350000	6.230000	1.410000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1642953	2690	0.270000	7.380000	6.260000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1643188	2689	0.270000	7.270000	6.140000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1643406	2687	0.270000	7.340000	6.140000	1.420000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1643656	2690	0.270000	7.380000	6.260000	1.410000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1643875	2695	0.270000	7.370000	6.250000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1644094	2680	0.270000	7.220000	6.140000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1644328	2693	0.270000	7.290000	6.170000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1644625	2677	0.270000	7.160000	6.220000	1.410000	0.450000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1644906	2679	0.270000	6.240000	5.290000	1.450000	0.400000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1645156	2669	0.270000	5.040000	4.210000	1.440000	0.340000	62.000000	14.000000	207	0.000000	0.000000	0.000000	0	0	0	
1645406	2673	0.270000	4.820000	4.050000	1.440000	0.320000	62.000000	14.000000	117	0.000000	0.000000	0.000000	0	0	0	
1645625	2658	0.270000	4.820000	4.050000	1.440000	0.330000	62.000000	14.000000	177	0.000000	0.000000	0.000000	0	0	0	
1645860	2647	0.270000	4.810000	4.030000	1.450000	0.320000	62.000000	14.000000	115	0.000000	0.000000	0.000000	0	0	0	
1646094	2654	0.270000	4.840000	4.080000	1.430000	0.330000	62.000000	14.000000	171	0.000000	0.000000	0.000000	0	0	0	
1646297	2646	0.270000	4.920000	4.130000	1.440000	0.340000	62.000000	14.000000	228	0.000000	0.000000	0.000000	0	0	0	
1646531	2641	0.270000	5.020000	4.220000	1.430000	0.340000	62.000000	14.000000	114	0.000000	0.000000	0.000000	0	0	0	
1646781	2639	0.270000	5.090000	4.270000	1.430000	0.340000	62.000000	14.000000	112	0.000000	0.000000	0.000000	0	0	0	
1647031	2629	0.270000	5.010000	4.210000	1.430000	0.340000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1647281	2607	0.270000	5.010000	4.210000	1.430000	0.340000	62.000000	14.000000	242	0.000000	0.000000	0.000000	0	0	0	
1647531	2614	0.270000	5.060000	4.270000	1.430000	0.340000	62.000000	14.000000	127	0.000000	0.000000	0.000000	0	0	0	
1647766	2607	0.270000	5.050000	4.260000	1.420000	0.340000	62.000000	14.000000	127	0.000000	0.000000	0.000000	0	0	0	
1647985	2598	0.270000	5.000000	4.240000	1.420000	0.340000	62.000000	14.000000	147	0.000000	0.000000	0.000000	0	0	0	
1648219	2594	0.270000	5.060000	4.270000	1.430000	0.340000	62.000000	14.000000	209	0.000000	0.000000	0.000000	0	0	0	
1648438	2596	0.270000	5.090000	4.310000	1.420000	0.340000	62.000000	14.000000	193	0.000000	0.000000	0.000000	0	0	0	
1648656	2588	0.270000	5.250000	4.420000	1.430000	0.350000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1648906	2583	0.270000	5.770000	4.870000	1.420000	0.380000	62.000000	14.000000	110	0.000000	0.000000	0.000000	0	0	0	
1649125	2583	0.270000	5.940000	5.040000	1.420000	0.380000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1649453	2573	0.270000	6.000000	5.100000	1.410000	0.390000	62.000000	14.000000	139	0.000000	0.000000	0.000000	0	0	0	
1649719	2568	0.270000	5.950000	5.040000	1.430000	0.390000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1649953	2566	0.270000	6.400000	5.470000	1.420000	0.410000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1650188	2568	0.270000	6.920000	5.860000	1.420000	0.420000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1650422	2562	0.270000	6.890000	5.820000	1.430000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1650656	2557	0.270000	6.960000	5.900000	1.420000	0.430000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1650906	2551	0.270000	6.920000	5.860000	1.420000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1651141	2554	0.270000	6.920000	5.860000	1.410000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1651344	2556	0.270000	6.790000	5.770000	1.410000	0.430000	62.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1651594	2548	0.270000	6.960000	5.900000	1.420000	0.430000	62.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1651797	2544	0.270000	6.960000	5.900000	1.410000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1652000	2545	0.270000	6.800000	5.780000	1.410000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1652266	2545	0.270000	6.900000	5.840000	1.420000	0.430000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1652500	2536	0.270000	6.920000	5.860000	1.420000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1652719	2537	0.270000	6.890000	5.830000	1.410000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1652985	2531	0.270000	6.780000	5.750000	1.420000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1653235	2534	0.270000	6.930000	5.860000	1.400000	0.430000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1653469	2524	0.270000	6.940000	5.870000	1.410000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1653719	2531	0.270000	6.800000	5.770000	1.410000	0.430000	62.000000	14.000000	105	0.000000	0.000000	0.000000	0	0	0	
1653922	2524	0.270000	6.920000	5.860000	1.420000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1654219	2516	0.270000	6.920000	5.860000	1.420000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1654469	2509	0.270000	6.880000	5.810000	1.410000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1654688	2510	0.270000	6.950000	5.890000	1.420000	0.430000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1654891	2513	0.270000	7.150000	6.140000	1.410000	0.440000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1655094	2504	0.270000	7.370000	6.250000	1.400000	0.460000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1655375	2502	0.270000	7.460000	6.300000	1.430000	0.470000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1655563	2498	0.270000	7.550000	6.400000	1.410000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1655750	2502	0.270000	7.640000	6.440000	1.410000	0.470000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1656000	2501	0.270000	7.700000	6.510000	1.410000	0.480000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1656203	2501	0.270000	8.640000	7.160000	1.390000	0.520000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1656453	2498	0.270000	9.670000	7.900000	1.400000	0.560000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1656688	2510	0.270000	9.440000	7.740000	1.390000	0.570000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1656875	2514	0.270000	9.230000	7.580000	1.400000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1657110	2502	0.270000	9.300000	7.650000	1.420000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1657328	2508	0.270000	9.340000	7.700000	1.410000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1657563	2507	0.270000	9.080000	7.500000	1.410000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1657813	2512	0.270000	9.050000	7.540000	1.410000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1658063	2515	0.270000	9.300000	7.660000	1.410000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1658266	2517	0.270000	9.100000	7.520000	1.400000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1658516	2522	0.270000	8.900000	7.370000	1.420000	0.570000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1658828	2522	0.270000	9.230000	7.590000	1.400000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1659047	2526	0.270000	9.090000	7.510000	1.420000	0.570000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1659281	2527	0.270000	8.870000	7.340000	1.410000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1659516	2529	0.270000	9.050000	7.460000	1.400000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1659781	2528	0.270000	9.650000	7.890000	1.420000	0.600000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1660000	2540	0.270000	13.640000	10.700000	1.370000	0.700000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1660235	2554	0.270000	15.100000	13.310000	1.340000	0.830000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1660500	2569	0.270000	15.770000	14.180000	1.360000	0.900000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1660735	2582	0.270000	16.160000	14.680000	1.360000	0.930000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1660969	2594	0.270000	2.040000	0.910000	1.340000	0.940000	62.000000	14.000000	122	0.000000	0.000000	0.000000	0	0	0	
1661203	2612	0.270000	15.320000	13.630000	1.400000	0.920000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1661438	2629	0.270000	15.170000	13.380000	1.370000	0.940000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1661672	2647	0.270000	14.820000	13.030000	1.380000	0.950000	62.000000	14.000000	122	0.000000	0.000000	0.000000	0	0	0	
1661891	2662	0.270000	14.470000	12.600000	1.350000	0.960000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1662125	2680	0.270000	14.400000	12.530000	1.360000	0.910000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1662360	2691	0.270000	14.560000	12.690000	1.370000	0.940000	62.000000	14.000000	122	0.000000	0.000000	0.000000	0	0	0	
1662656	2713	0.270000	14.170000	12.310000	1.380000	0.950000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1662875	2727	0.270000	13.970000	12.150000	1.370000	0.940000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1663110	2745	0.270000	14.140000	12.280000	1.360000	0.950000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1663344	2771	0.270000	14.210000	12.170000	1.370000	0.940000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1663672	2806	0.270000	13.980000	11.940000	1.390000	0.940000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1663906	2826	0.270000	14.130000	12.100000	1.410000	0.930000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1664141	2848	0.270000	14.160000	12.120000	1.370000	0.940000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1664391	2872	0.270000	13.940000	11.910000	1.360000	0.970000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1664610	2892	0.270000	14.170000	12.130000	1.350000	0.980000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1664844	2913	0.270000	14.320000	12.280000	1.380000	0.950000	62.000000	14.000000	122	0.000000	0.000000	0.000000	0	0	0	
1665094	2942	0.270000	14.010000	11.980000	1.370000	0.940000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1665297	2950	0.270000	14.020000	11.900000	1.410000	0.950000	62.000000	14.000000	122	0.000000	0.000000	0.000000	0	0	0	
1665563	2983	0.270000	13.960000	11.840000	1.410000	0.920000	62.000000	14.000000	122	0.000000	0.000000	0.000000	0	0	0	
1665781	3001	0.270000	13.930000	11.410000	1.390000	0.910000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1666047	2791	0.270000	5.020000	3.970000	1.570000	0.630000	62.000000	14.000000	123	0.000000	0.000000	0.000000	0	0	0	
1666281	2636	0.270000	0.000000	0.000000	1.880000	0.330000	62.000000	14.000000	201	0.000000	0.000000	0.000000	0	0	0	
1666516	2292	0.270000	0.000000	0.000000	1.900000	0.310000	62.000000	14.000000	135	0.000000	0.000000	0.000000	0	0	0	
1666750	1939	0.270000	0.000000	0.000000	1.910000	0.300000	62.000000	14.000000	221	0.000000	0.000000	0.000000	0	0	0	
1666953	1635	0.270000	0.000000	0.000000	1.910000	0.320000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1667188	1333	0.270000	0.000000	0.000000	1.880000	0.340000	62.000000	14.000000	254	0.000000	0.000000	0.000000	0	0	0	
1667438	1012	0.270000	6.010000	4.940000	1.740000	0.350000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1667641	1130	0.270000	6.850000	5.730000	1.490000	0.390000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1667844	1432	0.270000	7.200000	5.830000	1.420000	0.390000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1668110	2086	0.270000	5.170000	4.330000	1.440000	0.330000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1668391	2328	0.270000	4.180000	3.350000	1.420000	0.270000	62.000000	14.000000	113	0.000000	0.000000	0.000000	0	0	0	
1668610	2342	0.270000	3.870000	3.220000	1.440000	0.270000	62.000000	14.000000	254	0.000000	0.000000	0.000000	0	0	0	
1668828	2325	0.270000	4.130000	3.320000	1.430000	0.270000	62.000000	14.000000	254	0.000000	0.000000	0.000000	0	0	0	
1669110	2332	0.270000	3.890000	3.210000	1.430000	0.290000	62.000000	14.000000	114	0.000000	0.000000	0.000000	0	0	0	
1669344	2328	0.270000	4.180000	3.350000	1.420000	0.300000	62.000000	14.000000	151	0.000000	0.000000	0.000000	0	0	0	
1669578	2330	0.270000	4.180000	3.390000	1.430000	0.310000	62.000000	14.000000	181	0.000000	0.000000	0.000000	0	0	0	
1669844	2338	0.270000	4.480000	3.760000	1.430000	0.330000	62.000000	14.000000	144	0.000000	0.000000	0.000000	0	0	0	
1670094	2323	0.270000	6.760000	5.680000	1.420000	0.460000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1670344	2324	0.270000	7.440000	6.230000	1.420000	0.510000	62.000000	14.000000	107	0.000000	0.000000	0.000000	0	0	0	
1670563	2331	0.270000	7.830000	6.540000	1.420000	0.540000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1670828	2336	0.270000	8.990000	7.460000	1.420000	0.580000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1671078	2343	0.270000	9.030000	7.500000	1.410000	0.600000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1671281	2348	0.270000	8.790000	7.310000	1.410000	0.600000	62.000000	14.000000	106	0.000000	0.000000	0.000000	0	0	0	
1671516	2356	0.270000	8.890000	7.410000	1.400000	0.610000	62.000000	13.000000	106	0.000000	0.000000	0.000000	0	0	0	
1671719	2356	0.270000	9.050000	7.530000	1.420000	0.610000	62.000000	13.000000	106	0.000000	0.000000	0.000000	0	0	0	
