Ver. 4 7 real time data, pi¹tek, 11 wrzesieñ 2026 16:31:45
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
33640	2932	0.200000	2.340000	0.820000	1.000000	0.960000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
33828	2975	0.200000	19.590000	17.870000	1.000000	0.980000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
34109	3029	0.200000	19.700000	17.940000	0.990000	0.990000	76.000000	46.000000	10	0.000000	0.000000	0.000000	0	0	0	
34312	3069	0.200000	19.350000	17.780000	1.010000	0.940000	76.000000	46.000000	10	0.000000	0.000000	0.000000	0	0	0	
34547	3125	0.200000	19.460000	17.820000	0.960000	1.000000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
34812	3184	0.200000	19.200000	17.770000	1.030000	0.950000	76.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
35031	3230	0.200000	19.100000	17.670000	1.030000	0.950000	76.000000	46.000000	11	0.000000	0.000000	0.000000	0	0	0	
35265	3271	0.200000	19.330000	17.550000	1.000000	0.950000	76.000000	46.000000	10	0.000000	0.000000	0.000000	0	0	0	
35468	3302	0.200000	18.870000	17.170000	1.000000	0.950000	76.000000	46.000000	10	0.000000	0.000000	0.000000	0	0	0	
35687	3353	0.200000	18.900000	17.330000	1.010000	0.960000	76.000000	46.000000	11	0.000000	0.000000	0.000000	0	0	0	
35890	3390	0.200000	18.810000	17.320000	1.030000	0.940000	75.000000	46.000000	52	0.000000	0.000000	0.000000	0	0	0	
36125	3426	0.200000	18.910000	17.270000	0.990000	1.000000	75.000000	46.000000	9	0.000000	0.000000	0.000000	0	0	0	
36328	3477	0.200000	19.040000	17.130000	1.010000	0.960000	75.000000	46.000000	10	0.000000	0.000000	0.000000	0	0	0	
36531	3510	0.200000	18.890000	17.120000	1.020000	0.960000	75.000000	45.000000	11	0.000000	0.000000	0.000000	0	0	0	
36718	3546	0.200000	18.570000	17.080000	1.000000	1.010000	75.000000	45.000000	10	0.000000	0.000000	0.000000	0	0	0	
36922	3592	0.200000	17.330000	15.360000	1.000000	0.960000	75.000000	45.000000	52	0.000000	0.000000	0.000000	0	0	0	
37125	3623	0.200000	17.470000	15.260000	1.000000	0.950000	75.000000	45.000000	51	0.000000	0.000000	0.000000	0	0	0	
37328	3671	0.200000	17.350000	15.200000	1.010000	0.940000	75.000000	45.000000	51	0.000000	0.000000	0.000000	0	0	0	
37547	3390	0.200000	0.000000	0.000000	1.600000	0.380000	75.000000	45.000000	35	0.000000	0.000000	0.000000	0	0	0	
37734	3092	0.200000	0.000000	0.000000	1.690000	0.310000	75.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
37953	2759	0.200000	0.000000	0.000000	1.700000	0.290000	75.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
38140	2463	0.200000	0.000000	0.000000	1.700000	0.300000	75.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
38406	2053	0.200000	0.000000	0.000000	1.720000	0.290000	75.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
38625	1713	0.200000	0.000000	0.000000	1.710000	0.280000	75.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
38812	1613	0.200000	5.940000	4.140000	1.570000	0.310000	75.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
39000	1972	0.200000	5.660000	3.860000	1.390000	0.280000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
39234	2074	0.200000	4.870000	3.200000	1.170000	0.240000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
39453	2050	0.200000	4.840000	3.060000	1.080000	0.240000	74.000000	45.000000	0	0.000000	0.000000	0.000000	0	0	0	
